100000,10,0.034484
120000,10,0.047836
150000,10,0.054319
180000,10,0.058169
200000,10,0.064526
220000,10,0.070915
250000,10,0.081566
280000,10,0.089989
300000,10,0.096757
320000,10,0.105571
350000,10,0.126349
380000,10,0.129013
400000,10,0.135574
420000,10,0.150852
450000,10,0.149748
480000,10,0.160431
500000,10,0.182283
520000,10,0.168936
550000,10,0.178504
580000,10,0.192225
600000,10,0.194785
620000,10,0.201183
650000,10,0.210582
680000,10,0.220364
700000,10,0.226374
