100000,10,0.128151
120000,10,0.152718
150000,10,0.193813
180000,10,0.234909
200000,10,0.25673
220000,10,0.279549
250000,10,0.315737
280000,10,0.390891
300000,10,0.381448
320000,10,0.407634
350000,10,0.450291
380000,10,0.483537
400000,10,0.515399
420000,10,0.539503
450000,10,0.578271
480000,10,0.615658
500000,10,0.6364
520000,10,0.668786
550000,10,0.704506
580000,10,0.746666
600000,10,0.763023
620000,10,0.790794
650000,10,0.821376
680000,10,0.870829
700000,10,0.894705
