100000,10,0.011283
120000,10,0.014123
150000,10,0.017146
180000,10,0.020613
200000,10,0.022842
220000,10,0.02443
250000,10,0.02764
280000,10,0.030841
300000,10,0.033083
320000,10,0.035195
350000,10,0.038656
380000,10,0.041879
400000,10,0.043922
420000,10,0.046007
450000,10,0.048795
480000,10,0.052552
500000,10,0.054609
520000,10,0.056439
550000,10,0.060536
580000,10,0.062862
600000,10,0.065024
620000,10,0.067448
650000,10,0.070295
680000,10,0.073386
700000,10,0.075721
