100000,10,0.133529
120000,10,0.159855
150000,10,0.197622
180000,10,0.229575
200000,10,0.259891
220000,10,0.286885
250000,10,0.318076
280000,10,0.356578
300000,10,0.389379
320000,10,0.406467
350000,10,0.449402
380000,10,0.486728
400000,10,0.512916
420000,10,0.539781
450000,10,0.573895
480000,10,0.61397
500000,10,0.645041
520000,10,0.663632
550000,10,0.694941
580000,10,0.74452
600000,10,0.768139
620000,10,0.789114
650000,10,0.827897
680000,10,0.857422
700000,10,0.888521
